ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,6,1.7,1.3,1.5,1,0.3,0.462,1 to 2,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,1,0.9,0.9,0.9,2,0.1,0.154,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Egg,,12,0.4,0.3,0.35,1,0.2,0.308,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,3,1.6,1.3,1.45,1,0.2,0.308,1 to 2,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Chelicerata,Arachnida,Acari,Trombidiformes,Hydrachnidia,,,,,,,1,1,1,1,2,0.1,0.154,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,,,,,,,1,2.8,2.8,2.8,2,1.3,2.002,2 to 5,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,1,2,2,2,3,0.7,1.078,2 to 5,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,,,,,,,,,,Microplastic_chunk,,Object,,1,0.5,0.5,0.5,0,0.1,0.154,<1,N,"silver, globular"
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Bryozoa,,,,,,,,,,Larvae,,2,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Kellidae,Kellia,suborbicularis,Veliger,,2,0.4,0.4,0.4,1,0.1,0.154,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Mollusca,,Gastropoda,Heterobranchia,Pteropoda,,,,,,Veliger,,3,0.6,0.3,0.45,1,0.1,0.154,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Annelida,,Polychaeta,Sedentaria,Spionida,Spioniformia,,Spionidae,,,Nectochaete,,3,1.7,1,1.35,2,0.1,0.154,1 to 2,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,713,1,0.5,0.75,2,98.6,151.844,<1,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,,,,,,,,,,Digested_food,,,,1,1.4,0.7,1.05,4,14.5,22.33,1 to 2,N,
U3007,Chum,2018-08-28,13,585.4,182.6,330.4,508.816,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,Copepodite,,1,0.7,0.7,0.7,1,0.1,0.154,<1,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Chaetognatha,,Sagittoidea,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,,14,20.3,12,16.15,1,68.3,105.182,>10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Chaetognatha,,Sagittoidea,,,,,,,,,,3,7.2,4.5,5.85,2,3.2,4.928,5 to 10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,productus,Megalopa,,20,4.6,3.4,4,1,101.4,156.156,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,3,1.8,1.1,1.45,1,0.1,0.154,1 to 2,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,4,4.3,3.1,3.7,1,0.9,1.386,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,8,16,11,13.5,1,83.1,127.974,>10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,9,13,10,11.5,2,98.2,151.228,>10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,10,12.5,8,10.25,3,127.2,195.888,>10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,14,9,5.5,7.25,2,52.5,80.85,5 to 10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,Juvenile,,1,0.8,0.8,0.8,1,0.1,0.154,<1,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,1,5.5,5.5,5.5,1,6.6,10.164,5 to 10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,1,3.1,3.1,3.1,1,1.6,2.464,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,12,3.7,3.2,3.45,1,14.8,22.792,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,17,3,2.5,2.75,1,6.4,9.856,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Mesocalanus,tenuicornis,,,7,2.2,1.8,2,1,1.2,1.848,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,40,1.9,1,1.45,1,3,4.62,1 to 2,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,16,1.9,1,1.45,2,1.3,2.002,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,,,,,,,,,,Digested_food,,,,1,1,0.6,0.8,4,18.1,27.874,<1,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,Cancridae,Cancer,gracilis,Zoea_V,,1,3,3,3,1,1.2,1.848,2 to 5,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Thysanoessa,spinifera,,,2,11.5,10.8,11.15,1,11.5,17.71,>10,N,
U2948,Chum,2018-09-04,6,1050.8,282.6,665.7,1025.178,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,2,8.8,7.7,8.25,1,6,9.24,5 to 10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,2,1.8,1.2,1.5,1,0.1,0.154,1 to 2,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Eucalanidae,Eucalanus,,,,3,4.7,4,4.35,1,4.5,6.93,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,1,3.2,3.2,3.2,1,2,3.08,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,2,2,2,2,1,0.9,1.386,1 to 2,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,,,,1,1.4,1.4,1.4,1,0.3,0.462,1 to 2,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,,,,,,,,,,Digested_food,,,,1,4.5,2.3,3.4,4,56.9,87.626,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Thysanoessa,spinifera,,,5,13.6,10,11.8,1,53.8,82.852,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Thysanoessa,,,,1,11.5,11.5,11.5,2,23.9,36.806,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,7,15,10,12.5,1,57.9,89.166,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,2,7.5,6.7,7.1,1,5,7.7,5 to 10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,8,15,10,12.5,2,85.1,131.054,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,3,9,7,8,2,11,16.94,5 to 10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,12,14.5,9,11.75,3,122.1,188.034,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,8,6.5,5,5.75,1,5.1,7.854,5 to 10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,45,4.2,2.4,3.3,1,21.2,32.648,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,5,4,3.7,3.85,2,2.8,4.312,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Axiidea,Callianassidae,Neotrypaea,californiensis,Zoea_I,,1,3,3,3,1,0.4,0.616,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Calyptopis,,1,2,2,2,2,0.1,0.154,1 to 2,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Chaetognatha,,Sagittoidea,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,,54,19.4,10.5,14.95,1,263.4,405.636,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Chaetognatha,,Sagittoidea,,,,,,,,,,41,18.7,12.2,15.45,2,194.2,299.068,>10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,,8,3.6,3,3.3,1,8.7,13.398,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Eucalanidae,Eucalanus,bungii,,,1,6.5,6.5,6.5,1,1.8,2.772,5 to 10,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Neocalanus,plumchrus,,,1,4.5,4.5,4.5,1,3.3,5.082,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,142,4.2,3.2,3.7,1,196.8,303.072,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,50,3,2.5,2.75,1,24.8,38.192,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Mesocalanus,tenuicornis,,,7,2.4,1.9,2.15,1,1.7,2.618,2 to 5,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,3,1.5,1,1.25,1,0.1,0.154,1 to 2,N,
U3197,Chum,2018-09-07,7,1783.5,414.1,1100.4,1694.616,75-100%,87.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,46,3.2,2,2.6,2,17.9,27.566,2 to 5,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Thysanoessa,raschii,,,1,11.6,11.6,11.6,1,5.9,9.086,>10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,1,5.5,5.5,5.5,1,6.6,10.164,5 to 10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,14,4.3,2.6,3.45,1,41,63.14,2 to 5,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Themisto,pacifica,,,1,1.9,1.9,1.9,1,0.6,0.924,1 to 2,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,Hyperoche,medusarum,,,1,3.4,3.4,3.4,1,2.3,3.542,2 to 5,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,5,3.6,2,2.8,2,7.9,12.166,2 to 5,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,5,6.5,5,5.75,1,4.5,6.93,5 to 10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,5,4.8,3.7,4.25,1,1.4,2.156,2 to 5,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Thysanoessa,spinifera,,,7,12.4,10,11.2,1,61.5,94.71,>10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,13,13.4,10.4,11.9,1,154.8,238.392,>10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,13,9.5,6.6,8.05,1,52.2,80.388,5 to 10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,14,16,11,13.5,2,176.1,271.194,>10,N,
U3199,Chum,2018-09-10,9,1662.7,432.2,1084.5,1670.13,75-100%,87.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,7,9.5,7.5,8.5,2,25.8,39.732,5 to 10,N,
